date,gdp,gdph,jgdp,c,ch,jc,jgf,jgs,jgse,jgsi,ptgh,ptgsh,ptgfh,yptmr,yptmd,yptu,gtfp,ypog,yptx,ytpi,yctlg,g,grcsi,dc,gf,gs,gfh,gsh,gfrpt,gfrpri,gfrcp,gfrs,gftfp,gfeg,gsrpt,gsrpri,gsrcp,gsrs,gstfp,gset,gfeghhx,gfeghdx,gfeigx,gfsub,gssub,gsub,gftfbusx,pcw,gdppothq,gdppotq,recessq,gdp_g,gdph_g,gdppothq_g,gdppotq_g,dc_g,jgdp_g,c_g,ch_g,gh_g,gfh_g,gsh_g,g_g,gf_g,gs_g,cpiu_g.x,jgf_g,jgs_g,jc_g,gsrpt_g,gsrpri_g,gsrcp_g,gsrs_g,cpiu_g.y,pcw_g,gftfp_g,gfrpt_g,gfrpri_g,gfrcp_g,gfrs_g,yptmr_g,yptmd_g,gfrptCurrentLaw_g,gfrptCurrentLaw,fshare,gftfpnet_g,gstfp_g,gstfpnet_g,gfsub_g,gssub_g,gfeghhx_g,gfeghdx_g,gfeg_g,gfeigx_g,jgsi_g,jgse_g,yptxb,yfptmd,ysptmd,gfegnet,gstfpnet,gftfpnet
2020-03-31,21561.1,19010.8,113.38,14545.5,13118.4,110.882,111.205,116.688,116.628,116.961,0.22,0.12,0.1,804.7,624.1,43.4,3189.6,112.2,2252.4,1530,243.2,3834.1,1456.8000000000002,110.878,1452.6,2381.6,1306.1,2041,1756.6,183.8,180.5,1436.4,2379.479,627.8,495.8,1346.2,62.7,20.4,810.121,3159.9,444.822,423.429,72.24,74.5,0.6,75.1,43.021,251.9656666666666,19115.9,21696.9,1,-0.008716421756998605,-0.01272500260118603,0.004535040147980229,0.00860926844461396,0.0036264732547597323,0.0035398230088496963,-0.014308888137884446,-0.017504361180276984,0.0027318303263186294,0.004941703343371184,0.0013759213759214628,0.010042740645567427,0.007173403228031505,0.011802529717839239,0.003103180760279267,0.0022207257169599703,0.010412281860733508,0.0032524043019990234,-0.008716421756998494,-0.008716421756998494,-0.008716421756998605,-0.008716421756998605,0.012470621050016284,0.009560662785944363,0.12227128754561356,-5.19148326193819e-4,0.029658663402414742,0.03920807985140562,-0.007290332002453548,0.027181375823875253,0.03353364724961283,-5.19148326193819e-4,1651.176954,0.629670798,0.12227128754561356,0.011802529717839239,0.011802529717839239,0.004535040147980229,0.004535040147980229,0.03353364724961283,0.03353364724961283,0.007173403228031505,0.007173403228031505,0.010412281860733508,0.010412281860733508,2146.976954,423.429,200.67100000000005,204.37099999999998,386.692,2802.908
2020-06-30,19520.1,17302.5,112.86,13097.3,11860.3,110.435,110.901,115.969,115.811,116.655,0.77,-0.4,1.17,824.1,668.8,1084.6,5627.5,112.5,2095.7,1395.7,225.7,3839.3,1384.8,110.431,1504.8,2334.5,1356.8,2013.1,1599.3,131.4,171.5,1365.7,4521.756,1396.9,496.4,1264.3,54.2,19.1,1105.7440000000001,3157.6,596.61,512.64,72.525,1085.9,0.6,1086.5,1062.344,249.442,19203.8,21657.2,1,-0.10649637645835375,-0.10089369460516195,0.004598266364649106,-0.0018297544810549349,-0.005420054200542035,-0.005291005291005346,-0.11051682403845486,-0.10612337810152517,-0.01580743668043827,0.025201690357280038,-0.04082834429286486,-0.02097611630321916,0.02390083550198585,-0.048373609833598286,-0.007733952049497339,-0.0012688770097918356,-0.007866439229973432,-0.004915047367050174,-0.10649637645835375,-0.10649637645835375,-0.10649637645835364,-0.10649637645835375,-0.030578770929323595,-0.03946575722756662,0.09803467370281171,-5.1941798116939e-4,0.0288043644525946,0.0377288058201124,-0.007343871262137758,0.026462099550893514,0.032445627037737124,-5.1941798116939e-4,1650.319303,0.629670798,0.09803467370281171,-0.048373609833598286,-0.048373609833598286,0.004598266364649106,0.004598266364649106,0.032445627037737124,0.032445627037737124,0.02390083550198585,0.02390083550198585,-0.007866439229973432,-0.007866439229973432,2146.719303,512.64,156.15999999999997,884.2600000000001,593.1040000000002,5034.396000000001
2020-09-30,21157.6,18584,113.86,14394.8,12917.3,111.442,111.334,117.122,116.958,117.835,-0.68,-0.3,-0.39,842.7,699,771.5,4357.4,113,2191.8,1459.8,256.53333333333336,3824.5,1439.5,111.438,1486.6,2337.9,1335.2,1996.2,1686.4,144.7,193.9,1419.3,2779.483,727.5,505.4,1315.1,62.63333333333333,20.2,1577.917,3183.5,533.02,486.072,73.845,1211.7,0.6,1212.3,734.317,253.1416666666667,19267.7,21803.7,1,0.04346922445416679,0.039981948929536326,0.0033274664389340014,0.006764494025081724,0.004541326067211582,0.0035460992907800915,0.06620617348669389,0.06194186954602565,-0.021323842550343697,0.0032226635689125427,-0.03745011767113471,-0.017713194739075067,0.008828840880208633,-0.05,0.006625097427903404,0.005588168524176318,0.0023918522134369624,0.004015571909309346,0.04346922445416679,0.04346922445416679,0.04346922445416679,0.043469224454166566,0.02676490628656647,0.06066007258690864,0.07827724879616693,-5.196879164177659e-4,0.027997902660454654,0.036357096004765443,-0.007398202710414248,0.025779909031684367,0.03142599105274835,-5.196879164177659e-4,1649.461652,0.629670798,0.07827724879616693,-0.05,-0.05,0.0033274664389340014,0.0033274664389340014,0.03142599105274835,0.03142599105274835,0.008828840880208633,0.008828840880208633,0.0023918522134369624,0.0023918522134369624,2154.861652,486.072,212.928,241.428,1091.8449999999998,3265.5550000000003
2020-12-31,21585.44235748715,18942.38155188251,113.96058303886926,14673.736719111523,NA,111.62770968414432,111.74044292243927,117.52710437786105,117.36253713073438,118.24257051933245,NA,NA,NA,829.9102013704255,725.6751577500193,NA,4143.740502860537,NA,2209.3563165497626,1488.4935566411593,267.36894462862847,3888.7165802829063,1459.542889676466,NA,1492.7817333696253,2431.416,NA,NA,1693.736276116348,146.8000165264321,203.46905965472098,1438.9344116061159,2502.706822860537,730.5251654960329,515.6200404334143,1341.6935401147273,63.8998849739075,20.608478070350156,1641.03368,NA,553.3610480456584,504.62142385961,74.15206989148392,1215.6682094904943,0.6019649465167092,NA,NA,NA,19330.8,21896.199999999997,NA,0.020221686650997883,0.0192844141133508,0.0032749108611820343,0.004242399225819371,9.04159132007365e-4,8.833922261484162e-4,0.019377602961591966,0.017681713175753844,0.013209834333136383,0.003959360525922717,0.019559902200488866,0.016790843321455418,0.0041583030873304505,0.04,0.0019357336430507743,0.0036506630718313726,0.0034588239430768386,0.001666424545003986,0.020221686650997883,0.020221686650997883,0.020221686650997883,0.020221686650997883,0.00776544598794171,NA,-0.09957829464668899,0.0043502586078914,0.014512899284257808,0.049350488162563044,0.013833869940192978,-0.015177166998427083,0.03816188519316066,0.0043502586078914,1656.6372367499998,0.629670798,-0.09957829464668899,0.04,0.04,0.0032749108611820343,0.0032749108611820343,0.03816188519316066,0.03816188519316066,0.0041583030873304505,0.0041583030873304505,0.0034588239430768386,0.0034588239430768386,2172.257277183414,504.62142385961,221.05373389040926,225.90374163642286,1136.4122561403901,3007.328246720147
2021-03-31,21943.435051587458,19219.912560792112,114.16174911660778,14815.807100300788,NA,111.87020174415697,112.1805865841747,117.90184381305878,117.73675183729553,118.61959124427331,NA,NA,NA,817.120402740851,752.3503155000386,NA,3949.666296347824,NA,2225.244106429406,1512.8454444578756,277.9977783475384,3931.7685320159812,1479.5190911084992,NA,1500.4749334520077,2469.9411956560443,NA,NA,1701.0725522326966,148.90003305286425,213.038119309442,1458.5688232122318,2282.630836479567,734.2900000580759,524.1715541967095,1363.9454114050113,64.95965903809638,20.950267896267377,1667.035459868257,NA,573.702096091317,523.17084771922,74.53422000589501,1219.7873492944148,0.6040046295094899,NA,NA,NA,19396.3,22013.2,NA,0.016584913488054243,0.01465132608323061,0.0033883750284520175,0.00534339291749264,0.0027100271002709064,0.001765225066195919,0.009681949724791528,0.007493343177837453,0.007546475243879858,7.441029838517466e-5,0.012615994161192745,0.011070992406945424,0.0051536000946479366,0.015844756987715813,0.0023183925811436357,0.003938982612060604,0.0031885362715387,0.0021723285436814344,0.016584913488054243,0.016584913488054243,0.016584913488054243,0.016584913488054243,0.009305869863349026,NA,-0.0879351845652574,0.004331415828897622,0.014305288079133227,0.04702955658692942,0.013645105327768414,-0.015411063279442527,0.036759089056771055,0.004331415828897622,1663.8128215,0.629670798,-0.0879351845652574,0.015844756987715813,0.015844756987715813,0.0033883750284520175,0.0033883750284520175,0.036759089056771055,0.036759089056771055,0.0051536000946479366,0.0051536000946479366,0.0031885362715387,0.0031885362715387,2187.9843756967093,523.17084771922,229.17946778081864,211.11915233885588,1143.864612149037,2805.801684198787
2021-06-30,22292.367306696407,19461.207445519554,114.56408127208483,14925.924655830637,NA,112.25446197885884,112.78752136999208,118.58601808772305,118.41996809740193,119.30793054564336,NA,NA,NA,804.3306041112766,779.025473250058,NA,3798.3850656111354,NA,2240.9154660019153,1536.6341595462322,288.59979023904384,3978.5371990065864,1499.4866421800177,NA,1511.1858043124807,2511.388246038811,NA,NA,1708.408828349045,151.00004957929633,222.60717896416298,1478.2032348183477,2103.3757807722536,739.5315973613142,532.5066376528702,1385.634109966936,65.99261127488083,21.28340736166992,1695.0092848388817,NA,594.0431441369756,541.72027157883,75.0662691507165,1224.1957721990686,0.6061875574147406,NA,NA,NA,19466.399999999998,22166.499999999996,NA,0.01590144178833608,0.01255442156483455,0.0036140913473188263,0.006964003416132014,0.003603603603603567,0.0035242290748900285,0.007432437179045959,0.00398387738077588,0.00624162708561693,-8.184523809523503e-4,0.010914332784184522,0.011895071291652348,0.007138320422208855,0.01678058184367326,0.004626060138781973,0.0054103370672069495,0.0058029141236253245,0.0034348756747633047,0.01590144178833608,0.015901441788335857,0.01590144178833608,0.01590144178833608,0.01863303960630147,NA,-0.07853002458504099,0.0043127355777503595,0.014103532976963873,0.04491712415477034,0.01346142279585738,-0.01565228158136045,0.0354557673472764,0.0043127355777503595,1670.98840625,0.629670798,-0.07853002458504099,0.01678058184367326,0.01678058184367326,0.0036140913473188263,0.0036140913473188263,0.0354557673472764,0.0354557673472764,0.007138320422208855,0.007138320422208855,0.0058029141236253245,0.0058029141236253245,2203.4950439028703,541.72027157883,237.30520167122802,197.81132578248423,1153.289013260052,2645.0960523510835
2021-09-30,22665.320260526627,19712.765741142524,114.96641342756186,15063.831802406297,NA,112.68349026489904,113.3149172473705,119.24834347488652,119.08136606389726,119.97428795071166,NA,NA,NA,791.540805481702,805.7006310000771,NA,3691.8196794879605,NA,2257.1606175514785,1561.9159372167508,299.2729111613424,4017.665951301155,1519.4771267654587,NA,1522.3694926294845,2543.4204311910275,NA,NA,1715.7451044653933,153.10006610572844,232.17623861888399,1497.8376464244636,1975.1909372305277,745.0045781568343,541.4155130860853,1408.8158711110223,67.0966725424584,21.6394803409951,1716.6287422574328,NA,614.3841921826339,560.2696954384398,75.621804912703,1228.95636583505,0.6085448704308245,NA,NA,NA,19542.1,22336.699999999997,NA,0.016730073962050174,0.01292614018565863,0.0038887519007109184,0.007678253219949083,0.0035906642728904536,0.0035118525021948788,0.009239437405426543,0.005396884561027493,0.004538715241005686,6.701913768707435e-4,0.007129761662252987,0.009834959518372433,0.007400604402905797,0.012754772266988512,0.004988488104374245,0.004676012656119388,0.005585189534516033,0.003821926349092397,0.016730073962050174,0.016730073962050174,0.016730073962050174,0.016730073962050174,0.02010375967254241,NA,-0.06094243582792558,0.004294215760660691,0.013907389648433854,0.04298630304398898,0.013282619834429354,-0.01590117119030454,0.03424170154376549,0.004294215760660691,1678.163991,0.629670798,-0.06094243582792558,0.012754772266988512,0.012754772266988512,0.0038887519007109184,0.0038887519007109184,0.03424170154376549,0.03424170154376549,0.007400604402905797,0.007400604402905797,0.005585189534516033,0.005585189534516033,2219.5795040860853,560.2696954384398,245.43093556163728,184.7348827183945,1156.359046818993,2535.4606326689673
2021-12-31,22915.114456439464,19856.558222362477,115.3687455830389,15228.279569643688,NA,113.06914150609614,113.84336329727905,119.90329429815674,119.73539979272736,120.63322589798071,NA,NA,NA,831.5070016808419,797.6809551436586,NA,3778.094326419889,NA,2284.6402845948046,1581.2010765777306,340.57727896502814,4046.4704945470244,1542.738123609496,NA,1534.0539265177135,2569.9335574149904,NA,NA,1737.2578382736478,156.8586643162485,272.74113487866396,1520.8601548408228,2043.5711008261555,750.7226096741804,547.3824463211567,1424.3424122614822,67.83614408636417,21.877968768673068,1734.5232255937335,NA,608.2688164673432,554.692957408567,76.20221458610288,1234.0879964915375,0.6110859106172505,NA,NA,NA,19623.7,22513.299999999992,NA,0.01102098682222774,0.007294383908790891,0.0041756003704822575,0.007906270845738028,0.003577817531305927,0.0034995625546807574,0.01091672885056516,0.0074687386559360025,0.001988011687098945,-0.002381306742074707,0.004904935275080957,0.007169471925992488,0.007675162925163015,0.010424201165808666,0.0038182512409317138,0.0046635170615263455,0.005492326385298174,0.0034224289671052066,0.01102098682222774,0.01102098682222774,0.01102098682222774,0.011020986822227963,0.015360702097297674,NA,0.03461952072922414,0.012538420626855062,0.02454994505308994,0.17471596792627442,0.015370496576392556,0.05049164354176017,-0.009953667091539997,0.012538420626855062,1699.2055169999999,0.629670798,0.03461952072922414,0.010424201165808666,0.010424201165808666,0.0041756003704822575,0.0041756003704822575,-0.009953667091539997,-0.009953667091539997,0.007675162925163015,0.007675162925163015,0.005492326385298174,0.005492326385298174,2246.5879633211566,554.692957408567,242.98799773509154,196.02965226561332,1179.8302681851665,2598.2640582347226
2022-03-31,23143.73251005855,19971.65504454801,115.87166077738519,15390.229396112913,NA,113.51449867333159,114.43619501660389,120.68353731067182,120.51455027050045,121.4182187719046,NA,NA,NA,871.4731978799816,789.6612792872402,NA,3843.4608098582457,NA,2311.614108710991,1599.169963399174,381.8189585441987,4077.13339542166,1565.9789027504698,NA,1547.3624692869153,2599.152104682215,NA,NA,1758.7705720819026,160.61726252676857,313.3060311384438,1543.8826632571822,2089.2171332408343,757.2354341492202,552.8435366290881,1438.5527008724055,68.51292740575494,22.096239493287655,1754.2436766174117,NA,602.1534407520526,549.1162193786943,76.8632998415796,1239.4145788028668,0.613723485418602,NA,NA,NA,19708.4,22704.39999999999,NA,0.0099767362739418,0.0057964135021097984,0.004316209481392441,0.008488315795551982,0.0035650623885916666,0.0043591979075849885,0.01063480780797188,0.006669733210671547,0.0015632045693672048,-0.0035058928837832237,0.004830674784884081,0.00757769046282597,0.00867540738897743,0.011369378473976788,0.004184100418410219,0.005207433285125074,0.006507269187908227,0.003938803826607495,0.009976736273942022,0.009976736273942022,0.0099767362739418,0.0099767362739418,0.01684173515709486,NA,0.02233640532312542,0.012383155415567115,0.023961686954966144,0.1487303933006887,0.015137820754314468,0.04806477410094012,-0.010053738659178801,0.012383155415567115,1720.2470429999998,0.629670798,0.02233640532312542,0.011369378473976788,0.011369378473976788,0.004316209481392441,0.004316209481392441,-0.010053738659178801,-0.010053738659178801,0.00867540738897743,0.00867540738897743,0.006507269187908227,0.006507269187908227,2273.090579629088,549.1162193786943,240.5450599085459,208.1192147705259,1205.1274572387174,2638.3333526195283
2022-06-30,23370.032776958924,20075.545897694545,116.37457597173146,15564.877088153637,NA,114.0125308687194,115.02955713607636,121.52877845231987,121.35860786382085,122.26860546207466,NA,NA,NA,911.4393940791213,781.6416034308218,NA,3893.126596941042,NA,2338.5325669346544,1616.9947827784788,423.05377672566135,4106.247664938992,1589.2174690085214,NA,1560.838407809204,2626.5309656400213,NA,NA,1780.2833058901576,164.37586073728866,353.8709273982237,1566.9051716735416,2120.404127327369,763.8301773719869,558.2492610444967,1452.6189220411902,69.18284932743761,22.312297334979885,1772.7224696136727,NA,596.038065036762,543.5394813488216,77.5327002722122,1244.829203797028,0.6164046564976617,NA,NA,NA,19794.5,22907.099999999984,NA,0.009778036745024643,0.005201915059858564,0.004368695581579374,0.00892778492274604,0.00444049733570151,0.004340277777777679,0.011347958990451046,0.006930165257786891,8.404118017828477e-4,-0.0032936597050677863,0.003505433421803872,0.007140867539439544,0.008708973359357053,0.010533766341910056,0.0049242424242423866,0.005185091302505995,0.007003781629901784,0.004387388405960646,0.009778036745024643,0.009778036745024643,0.009778036745024643,0.009778036745024643,0.01984293688100003,NA,0.014927598280872312,0.012231688515682793,0.023400960465838283,0.129473716520494,0.014912084295180872,0.045860499549917,-0.010155842849046803,0.012231688515682793,1741.288569,0.629670798,0.014927598280872312,0.010533766341910056,0.010533766341910056,0.004368695581579374,0.004368695581579374,-0.010155842849046803,-0.010155842849046803,0.008708973359357053,0.008708973359357053,0.007003781629901784,0.007003781629901784,2299.537830044497,543.5394813488216,238.10212208200016,220.2906960231653,1229.1829882648512,2663.9436086761907
2022-09-30,23606.657730151765,20183.31171209756,116.97807420494699,15749.10021980565,NA,114.53040058376637,115.63524209186608,122.40774645521594,122.236345092375,123.15292433146948,NA,NA,NA,951.405590278261,773.6219275744032,NA,3920.945286280412,NA,2365.697655043192,1635.461357127309,464.31915931509644,4134.226271460966,1612.465892654136,NA,1575.808548672063,2651.2044055545666,NA,NA,1801.7960396984122,168.13445894780875,394.4358236580037,1589.9276800899006,2131.5699913578555,771.1561409652398,563.9016153447794,1467.3268981795002,69.88333565709274,22.538212564235355,1789.3752949225566,NA,589.9226893214712,537.9627433189488,78.2763233396263,1250.313005184843,0.619120081794921,NA,NA,NA,19881.7,23116.599999999984,NA,0.010125144258511076,0.005368014147769218,0.004405264088509497,0.009145636069166407,0.004420866489831976,0.0051858254105443535,0.011835823091222775,0.007260626229012246,3.298845404107187e-4,-0.0024784078107397134,0.0021458156594640343,0.006813667563422499,0.009591089499053851,0.00939392690865648,0.005277044854881119,0.0052654723783140955,0.007232591441219238,0.004542217518557434,0.010125144258511076,0.010125144258511076,0.010125144258511076,0.010125144258511298,0.021275851213138353,NA,0.005265913175032333,0.012083882232158505,0.022865876982552935,0.11463189857959377,0.01469298131920116,0.0438495378395618,-0.010260042225513799,0.012083882232158505,1762.330095,0.629670798,0.005265913175032333,0.00939392690865648,0.00939392690865648,0.004405264088509497,0.004405264088509497,-0.010260042225513799,-0.010260042225513799,0.009591089499053851,0.009591089499053851,0.007232591441219238,0.007232591441219238,2326.2317103447795,537.9627433189488,235.65918425545442,233.19339764629103,1251.4125516036079,2669.5327346768045
2022-12-31,23846.75936342269,20293.486286200543,117.48098939929328,15938.319232993988,NA,115.0306215518262,116.26147257025401,123.31378238254065,123.14111234351522,124.06447590586461,NA,NA,NA,961.1388873035537,765.6809605056582,NA,3944.8734182540884,NA,2394.137324934136,1651.392862089086,488.28398499914186,4161.378941259043,1635.7212210824987,NA,1589.581897385619,2672.9559907423895,NA,NA,1824.5003064502894,169.14188660806775,417.6898709158318,1612.9537739646244,2140.8173431250157,777.8964283250623,569.6370184838465,1482.2509754810183,70.59411408331006,22.767447117874365,1804.0560751290727,NA,583.8673327163461,532.4407379612392,78.96049725039757,1255.8659829663115,0.6218697613103795,NA,NA,NA,19970.000000000004,23327.69999999999,NA,0.010170928727629924,0.005458696554587084,0.0044412701127167775,0.009131965773513606,0.004401408450704247,0.004299226139294898,0.01201459197969812,0.007613755819191992,0,-0.0013552175877126205,7.967333930882781e-4,0.006567775447008151,0.008740496252011676,0.008204416506796264,0.005249343832021136,0.0054155676682929865,0.00740178586374185,0.004367582454179786,0.010170928727629924,0.010170928727629924,0.010170928727629702,0.010170928727629924,0.021163288346896403,NA,0.004338282019662687,0.012600908344585715,0.005991797675286348,0.05895521112197599,0.014482478771249419,0.010230439178359196,-0.010264661310264267,0.012600908344585715,1784.537055,0.629670798,0.004338282019662687,0.008204416506796264,0.008204416506796264,0.0044412701127167775,0.0044412701127167775,-0.010264661310264267,-0.010264661310264267,0.008740496252011676,0.008740496252011676,0.00740178586374185,0.00740178586374185,2354.1740734838468,532.4407379612392,233.240222544419,245.45569036382312,1271.6153371678336,2673.2580810862546
2023-03-31,24088.12524399473,20403.870317668734,118.08448763250884,16122.958688107361,NA,115.53411484558211,116.86887245283752,124.23286894416108,124.05891195480945,124.9891575625008,NA,NA,NA,970.8721843288464,757.739993436913,NA,3969.1260945208405,NA,2422.6071944028195,1667.402949292029,512.2525532637554,4190.802937047835,1658.97775653791,NA,1604.8795827550884,2693.950058038099,NA,NA,1847.2045732021663,170.14931426832675,440.94391817366,1635.9798678393481,2150.900510137718,785.3826829371227,575.4026212006532,1497.2536350237024,71.30863509009544,22.997888698561926,1818.2255843831229,NA,577.8119761112209,526.9187326035294,79.72039068246299,1261.5007146675523,0.6246599230837099,NA,NA,NA,20059.600000000002,23540.99999999999,NA,0.010121537978961648,0.005439382366905221,0.004486730095142555,0.00914363610643143,0.004382120946538226,0.005136986301369939,0.011584625230190548,0.007176177772478809,4.4969420793861126e-4,6.031363088057073e-4,3.980495571698217e-4,0.007070732130895374,0.009623716396512494,0.007854251012145763,0.005221932114882311,0.005224429633956973,0.0074532346982048026,0.004377037061640721,0.010121537978961648,0.010121537978961648,0.010121537978961648,0.010121537978961426,0.021051910231769444,NA,0.004709961382311834,0.012444101363868754,0.005956109870013382,0.05567299778383683,0.014275730802951525,0.010126837186454019,-0.010371117316931744,0.012444101363868754,1806.744015,0.629670798,0.004709961382311834,0.007854251012145763,0.007854251012145763,0.004486730095142555,0.004486730095142555,-0.010371117316931744,-0.010371117316931744,0.009623716396512494,0.009623716396512494,0.0074532346982048026,0.0074532346982048026,2382.146636200653,526.9187326035294,230.82126083338358,258.4639503335933,1291.3068517795934,2677.8192427412473
2023-06-30,24319.482500099577,20500.639620397968,118.58740282685513,16277.622854002779,NA,116.06191521108943,117.4755405283336,125.1676275109013,124.99236162650907,125.9296066302407,NA,NA,NA,980.6054813541391,749.7990263681678,NA,3995.557235669561,NA,2450.837983881064,1682.7909270857383,536.1914927655386,4222.601500917828,1682.2247363625204,NA,1618.915175305348,2717.324895851879,NA,NA,1869.9088399540433,171.15674192858575,464.1979654314882,1659.005961714072,2161.555290467496,792.2513050145569,580.9291439270206,1511.6341851571526,71.99352733405036,23.21877464844839,1834.0019452020654,NA,571.7566195060956,521.3967272458196,80.41759122859101,1267.160601421031,0.6274625409363856,NA,NA,NA,20149.600000000002,23760.69999999999,NA,0.009604618614415639,0.004742693480336291,0.004486629843067691,0.009332653668068458,0.0043630017452007674,0.004258943781942026,0.009592790559557862,0.005001590742617745,9.589164244405701e-4,6.027727546713546e-4,0.0011439371331942727,0.007587702010248387,0.008745573625009717,0.008676789587852562,0.005565862708719838,0.005191015047577352,0.007524245191184997,0.0045683507958904634,0.009604618614415639,0.009604618614415639,0.00960461861441586,0.009604618614415639,0.022450014456328216,NA,0.004953636990441712,0.012291149059098894,0.005920844668643621,0.05273697243437181,0.014074802708382128,0.01002531247923355,-0.010479804599895837,0.012291149059098894,1828.950975,0.629670798,0.004953636990441712,0.008676789587852562,0.008676789587852562,0.004486629843067691,0.004486629843067691,-0.010479804599895837,-0.010479804599895837,0.008745573625009717,0.008745573625009717,0.007524245191184997,0.007524245191184997,2409.8801189270207,521.3967272458196,228.40229912234815,270.8545777687373,1312.6052179562457,2682.9520177133154
